Engine_Size,Mileage,Horsepower,Torque,Price,Brand_Audi,Brand_BMW,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Tesla,Brand_Toyota,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Body_Type_Convertible,Body_Type_Coupe,Body_Type_Hatchback,Body_Type_SUV,Body_Type_Sedan,Car_Model_Economy,Car_Model_Luxury,Car_Model_Sports,Car_Model_Standard
1535.08,18.36,85.01,78.76,1187651.32,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2000.275,11.86,135.76,96.59,1123428.56,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2674.77,14.01,121.8,322.94,991352.7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2360.11,21.67,146.75,199.35,1310143.84,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
2260.49,9.41,147.87,165.26,1180036.07,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1696.34,25.64,128.22,255.8,964150.68,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2213.84,11.28,118.41,135.03,1883007.33,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1647.82,9.1,119.96,214.99,2116317.99,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
2102.43,15.66,89.4,184.63,1499948.61,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1539.71,26.04,116.13,207.6,1533236.49,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2758.14,5.45,68.62,159.82,1153718.02,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1214.88,14.29,96.25,122.12,2033515.68,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2616.14,17.38,164.27,179.975,2369090.56,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2019.46,15.17,123.94,132.97,1418103.09,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1755.27,15.095,155.71,179.82,1239276.74,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2000.275,11.41,178.79,86.63,1670737.63,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2366.67,15.095,112.92,179.975,1564465.52,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2683.37,14.26,128.29,188.13,1249922.26,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2156.57,9.35,107.93,172.34,1735597.92,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1554.65,14.78,87.5,191.41,1969078.8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2027.82,13.06,119.96,177.3,1107090.8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2908.4,12.65,153.73,331.14,2771016.99,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2673.84,16.6,128.35,187.6,733528.92,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2454.38,5.9,193.86,157.26,1074154.64,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2397.84,13.85,158.88,186.07,1616984.02,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2349.73,26.59,90.75,241.2,2623436.56,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2579.38,9.57,153.61,177.02,1218704.65,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1771.69,21.43,107.8,221.08,967126.84,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1322.46,15.27,168.67,203.76,1774620.74,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2034.5,11.99,100.55,162.58,1375702.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1591.21,8.4,77.9,186.65,1832627.85,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1472.49,15.7,88.17,275.94,1464609.73,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1639.86,22.27,90.21,194.58,1071416.73,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3242.66,13.05,86.39,120.84,2674437.99,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2068.06,14.6,97.1,160.83,1495863.915,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
2180.95,20.05,154.27,53.15,2410119.38,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1388.82,16.7,191.84,179.975,1966630.95,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1078.12,7.14,66.79,258.72,1127205.35,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1590.47,15.49,170.54,99.52,2436210.05,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2719.1,22.56,100.89,188.98,814290.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2167.14,14.82,133.92,239.13,2004055.48,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2299.3,15.095,53.83,245.47,458677.44,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2369.28,16.94,140.96,256.79,927060.9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1704.33,14.01,39.79,67.9,925819.09,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2693.98,5.85,132.56,210.3,1124671.67,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1683.6,6.6,130.29,89.67,1505790.56,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2703.12,19.88,127.64,120.1,1087011.82,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2221.15,11.34,90.6,229.27,481794.52,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1105.48,10.46,141.98,189.48,1731725.38,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1626,14.82,135.64,223.58,1524475.46,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1107.53,11.78,111.6,124.25,1704463.67,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2581.64,15.5,146.87,268.42,1585958.95,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1987.63,13.99,116.18,221.3,1977117.64,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
885.83,9,141.15,233.36,1462258.82,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2187.87,15.095,114.96,115.19,2006260.32,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1731.42,17.21,128.67,250.28,1112151.68,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1258.1,15.21,142.99,161.03,1140664.81,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2838.98,14.59,104.08,143.33,2188019.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2053.64,24.69,70.65,217.53,2177834.33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1853.28,18.66,131.04,214.99,1786871.07,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
1800.29,19.26,167.58,129.19,1055446.04,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1243.36,14.17,131.97,179.975,1015183.78,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1347.73,16.1,132.73,288.86,2164031.98,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2642.46,12.84,118.31,216.3,2136332.46,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1763.06,18.89,149.56,205.82,1468210.32,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2011.03,14.45,112.56,179.975,2670942.46,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
977.83,16.11,101.84,87,1729450.04,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1340.95,15.8,164.21,179.975,946400.31,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
2304.91,14.91,98.78,179.975,1362184.45,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2188.86,15.095,119.96,145.44,1502735.29,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2876.69,11.67,164.24,161.44,1543199.32,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2671.48,11.62,142.67,37.12,2125001.61,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1884.64,18.47,70.03,114.16,1021855.54,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2236.48,12.02,121.09,235.31,834243.85,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2000.275,13.54,111.92,283.87,1801161.84,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3027.4,15.095,100.16,123.4,1246507.75,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2574.51,17.46,125.71,190.97,2711753.06,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2084.84,17.52,150.77,245.9,1971610.19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2100.2,13.42,101.66,148.79,1237301.77,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2722.43,18.57,113.14,220.57,2106426.87,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2289.79,5.71,110.36,179.975,1865205.4,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2779.31,11.47,166.55,251.42,1816848.57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
903.18,14.15,109.72,103.05,1438878.03,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2230.61,9.14,70.62,113.73,1710225.43,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1742.28,6.26,57.06,196.77,448521.05,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2878.19,13.46,134.51,185.77,2158544.7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2773.2,18.47,89.57,176.62,1495863.915,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2016.42,21.41,146.75,214.55,1278938.45,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2767.82,12.26,66.75,124.16,702144.72,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2891.56,18.67,98.44,97.83,1249574.43,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2037.2,18.18,66.78,149.99,1462941.36,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3235.97,21.09,137.38,156.7,901603.23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1984.33,13.25,145.95,162.98,1495863.915,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1892.74,6.01,119.96,256.14,1603532.86,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2432.94,15.35,76.56,226.23,2543219.89,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1823.1,9.93,90.17,211.99,1324359.92,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
2042.67,11.38,129.37,193.32,1979665.48,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2704.72,13.49,52.49,153.95,2252192.42,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2009.61,13.31,110.35,128.76,549981.04,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1152.49,15.71,180.68,108.17,1271362.42,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2183.66,18.52,112.8,179.975,861807.19,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1651.85,13.16,60.46,179.975,1096861.48,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2432.64,16.98,95.7,110.7,2351005.85,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
2348.09,15.07,94.77,190.17,1611839.74,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2735.7,19.68,205.61,168.33,1894411.8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2453.77,14.06,186.63,156.16,1478050.45,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2545.12,14.61,149.24,249.69,894723.68,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1665.45,13.13,106.28,32.36,1839057.85,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2401.99,14.19,168.03,156.98,2126287.69,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2984.23,11.08,74.66,38.85,1658687.11,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1655.68,10.59,163.06,194.31,1744562.18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2899.87,18.88,157.12,225.73,882599.31,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1725.32,9.58,113.95,98.93,1853431.82,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1574.01,13.4,165.57,106.62,2173006.91,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2148.1,20.08,102.11,78.1,1495863.915,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2000.275,13.24,69.4,179.975,601608.38,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2455.88,19.14,119.96,159.55,2317814.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1519.12,12.04,116.59,163.28,1027588.05,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2217.27,9.74,144.07,157.92,1693893.41,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1657.22,7.03,192.84,121.58,1976488.13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1255.54,21.56,91.11,247.91,2039809.16,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1535.63,9.32,114.26,196.34,599971.59,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1624.55,18.74,182.79,108.92,1558608.63,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2260.8,10,146.75,137.97,1525510.81,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2576.11,21.59,92.01,127.68,2219514.09,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1263.4,26.03,81.8,264.36,1729361.77,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2175.98,6.57,98.88,222.67,2224058.83,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1411.65,9.58,90.46,172.41,1769958.8,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2314.54,15.095,129.49,282.43,1462916.9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1688.63,17.57,123.14,267.12,1596929.71,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1474.34,18.88,131.17,166.16,2261798.46,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2399.83,15.095,86.37,155.37,851534.08,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1706.54,24.94,117.17,158.26,1952977.26,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1842.02,15.59,37.77,122.84,1186192,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
890.01,8.92,125.8,284.04,1078760.46,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2473.28,13.73,167.02,119.62,2011713.18,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2410.45,8.98,63.01,232.1,1058456.37,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
2002.73,22.95,139.34,221.43,1688537.36,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1236.21,11.7,95.56,161.71,1255529.29,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2604.68,15.095,152.1,288.6,321531.65,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1666.87,12.65,126.35,86.45,1738857.99,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1773.32,11.92,136.19,175.22,1563160.64,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3156.02,5.45,122.59,150.66,544959.74,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1648.18,17.99,173.13,237.64,1150705.23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2371.1,21.5,133.9,201.21,596503.94,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2281.05,10.42,91.78,76.36,1865844.94,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2195.09,7.27,123.95,254.37,2193996.6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2000.275,19.02,105.24,209.13,1924745.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2188.19,6.77,126.5,117.87,1994565.08,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2135.97,21.1,103.21,159.02,1241084.8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1974.04,10.48,92.93,102.01,1773464.01,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2755.64,9.48,119.96,169.75,1495465.68,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1343.67,16.24,122.23,189.01,1592657.26,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2510.73,9.81,162.56,159.92,1978715.73,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2000.275,11.46,103.4,152.97,2087743.71,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2349.2,16.77,40.77,83.24,1305121.81,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2558.49,2.85,105.45,200.23,796177.59,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1953.7,23.21,54.94,64.53,1406297.73,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1065.51,15.22,136.63,181.86,1390363.36,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2000.275,8.54,53.04,72.05,1642298.94,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1504.4,9.91,80.47,183.03,1916497.96,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1634.07,19.96,105.51,179.63,542709.02,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1378.79,18.01,181.76,204.2,1164543.22,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1761.33,21.93,77.08,231.74,1018055.91,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1701.69,11.59,120.5,242.86,2125446.89,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
811.22,16.48,143.2,83.4,1395814.55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2350.11,17.13,179.36,179.975,1243558.22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3110.16,18.48,151.11,300.66,1769150.85,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2303.12,20.64,163.76,187.15,1203496.82,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1898.54,15.095,154.57,130.12,1492402.61,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1972.63,14.43,71.64,175.22,2407035.6,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1789.51,11.95,134.39,156.98,2393145.16,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
2045.02,14.74,153.95,109.41,1296307.84,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1981.5,18.49,81.74,232.15,1408819.1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1579.48,6.73,96.81,215.06,1190485.75,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
2841.44,20.55,87.87,99.93,537067.36,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1256.42,9.3,150.9,179.975,2018094.67,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2359.17,13.46,117.23,146.01,2710671.06,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1949.4,21.22,107.17,83.9,1278275.28,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2950.42,16.64,68.73,95.11,1091603.14,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2170.43,15.095,117.3,104.04,1363576.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1820.05,9.1,119.96,176.49,1542523.02,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1876.15,9.78,129.73,152.52,932234.94,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2019.95,19.71,74.28,122.45,1270760.77,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2000.275,12.05,127.12,156.49,2007448.63,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1616.57,12.53,102.44,224.85,1563690.32,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1107.53,19.82,70.03,201.4,2135193.01,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1538.51,15.095,66.91,240.11,1682383.93,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2046.95,16.35,72.92,166.3,955541.37,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2150.09,15.21,111.74,276.15,1211993.01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1010.34,14.99,124.84,200.88,1624206.03,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1931.39,12.41,130.79,179.975,938705.36,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2281.7,15.095,132.3,185.58,873840.13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1918.54,9.61,89.66,105.12,903899.72,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1683.11,17.41,162.34,161.63,1757902.19,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1793.92,11.66,102.31,205.8,1316879.99,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1729.62,19.84,119.96,216.7,2091220.82,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1681.63,13.88,113.43,155.39,1051789.81,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2086.91,9.71,135.02,179.975,271299.87,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3153.84,13.81,111.43,169.67,1434647.44,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1628.15,12.95,135.75,79.3,2323777.52,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1840.93,20.05,119.7,252.8,1517284.71,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1974.15,13.15,152.55,216.43,813953.38,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1656.32,13.62,87.25,193.9,687861.7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2549.12,22.06,49.2,152.1,2098950.96,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
